city,housenumber,postcode,street,amenity,speciality,name,opening_hours,website,id,longitude,latitude,country,suburb,wheelchair,description,email,toilets_wheelchair,wheelchair_description
,241,,Gatower Straße,clinic,,Biberburg Med-Service GmbH,Mo-Th 08:30-18:30; Fr 08:30-14:00,https://www.biberburg.de/,5779019383,13.1806609,52.4978999,,,,Willkommen in der orthopädischen und unfallchirurgischen Gemeinschaftspraxis Biberburg,,,
Berlin,72/73,12157,Bismarckstraße,doctors,general,Matthias Keilich,"""Termin nach Vereinbarung""",,5807859446,13.3393849,52.4631947,,,yes,,,,
Berlin,,10315,Alfred-Kowalke-Straße,doctors,ophthalmology,Dr. Med Knut Milek,"Mo,Th 15:00-18:00; Tu,We,Fr 07:00-12:00",,5817238937,13.5155864,52.5054207,,Friedrichsfelde,yes,,,,
Berlin,18,10315,Rosenfelder Straße,doctors,general;geriatrics,Dr. med. Jeanette Zimmermann,"Mo 08:00-12:00,13:00-16:00; Tu 14:00-18:00; We-Fr 08:00-12:00",https://zimmermann-arztpraxis.de,5818003954,13.5048089,52.5104734,,,,,,,
Berlin,16,12043,Karl-Marx-Straße,doctors,orthopaedics;chiropractic,Fachärzte für Orthopädie und Unfallchirurgie,"Mo,Tu,Th 08:00-12:00,14:00-17:00 open ""Sprechzeiten""; We,Fr 08:00-12:00 open ""Sprechzeiten"" || Mo-Fr 08:00-18:00 ""Versorgung frischer Unfälle""",https://www.ortho-neukoelln.de/,5822260141,13.4267484,52.48501,DE,Neukölln,yes,,,,
Berlin,366,14089,Kladower Damm,doctors,orthopaedics,Orthopädie Herr Dr. med. Berg & Herr Dr. med. Issaian,"Mo 09:00-12:00, 14:30-18:30; Tu, Fr 09:00-12:00; We-Th 09:00-12:00, 13:00-15:30",https://www.orthopaedie-berg-issaian.de/,5850907887,13.1449198,52.4551335,DE,Kladow,yes,,,no,
Berlin,1,13405,Scharnweberstraße,clinic,general;internal,Hausärztlich-Internistisches Versorgungszentrum,,https://www.mvz-gotthardstrasse.de/,5890341827,13.3321631,52.5619433,DE,Reinickendorf,no,,,,
Berlin,105,13088,Berliner Allee,clinic,urology;orthopaedics,HELIOS Medical Center Berlin-Weißensee,"Mo,Th 08:00-12:30, Tu,Fr 08:00-13:00, We 08:00-15:00, Mo,Th 13:00-17:00, Tu 14:00-18:00",http://helios-gesundheit.de,5903202921,13.4591399,52.5503338,DE,Weißensee,yes,,,,"Der Eingang ist ebenerdig. Die Klingel ist im Rollstuhl sitzend erreichbar. Die Tür muss dann selbstständig geöddnet werden - das kann alleine etwas schwierig sein. Innen befindet sich ein Fahrtuhl. Der Behandlungssitz ist höhenverstellbar, die Behandlung"
Berlin,87,12159,Hauptstraße,doctors,nephrology,Dialysezentrum,"Mo-Fr 10:00-14:00 || ""nach Vereinbarung""",,5907062228,13.3395432,52.4746423,DE,Schöneberg,yes,,,,
Berlin,10,10997,Lausitzer Platz,doctors,general;emporiatrics,Gemeinschaftspraxis LP10,"Mo-Fr 09:00-12:00, Mo 14:00-17:00, Tu 16:00-19:00, We 14:00-16:00",http://www.praxislp10.de/,5915081672,13.4317524,52.500463,DE,Kreuzberg,no,,,,
Berlin,113A,10117,Friedrichstraße,doctors,pulmonology;allergology,Lungenpraxis Mitte,"Mo,Tu,Th 09:00-13:30,15:00-18:00; We,Fr 09:00-13:30",http://lungenpraxis-mitte.com/,5931045075,13.3876281,52.5260999,DE,Mitte,no,,lungenpraxis-mitte@gmx.net,,
Berlin,17-18,12159,Lauterstraße,doctors,otolaryngology,HNO Friedenau,"Mo,Tu 09:00-13:00,14:00-18:00; We 10:00-15:00; Th 09:00-13:00,14:00-17:00; Fr ""nach Vereinbarung""",https://www.hno-praxis-friedenau.de/,5938870948,13.3349803,52.4717302,,,,,,,
Berlin,12/13,12159,Rheinstraße,doctors,osteoporosis,OsteoPro,"Mo 09:00-13:00,14:30-18:30; Tu-Th 09:00-18:30; Fr 09:00-16:00",https://osteopro.de/friedenau/,5938903347,13.333345,52.470012,DE,Friedenau,,,,,
Berlin,6,10405,Kollwitzstraße,doctors,psychiatry,Dr. Mungee,,https://drmungee.de,5948550323,13.4132786,52.5314432,DE,Prenzlauer Berg,,,,,
Berlin,231A,10365,Frankfurter Allee,doctors,paediatrics,Gemeinschaftspraxis für Kinderchirurgie,"Mo-Th 14:00-18:00, Mo-Fr 08:00-13:00",https://www.kinderchirurgie-berlin.de/,5954179409,13.4957951,52.5127157,,,,,info@kinderchirurgie-berlin.de,,
,137,10437,Schönhauser Allee,doctors,general,Dr. med. Petra Beitlich,"Mo-Fr 08:00-12:30, Tu 15:00-17:00",https://dr-beitlich.berlin,5965720985,13.4119353,52.543439,,,yes,,,,
Berlin,3,12209,Lankwitzer Straße,doctors,allergology;dermatology,Dr. med. J.-D. Kropp,"Mo-Fr 09:00-12:00, Mo,Tu,Th 15:00-18:00; PH off",https://www.dr-kropp.de,5979243112,13.3289149,52.4286741,DE,Lichterfelde,yes,,,,
Berlin,13,10315,Rummelsburger Straße,doctors,psychiatry;neurology,Dr. med. Roland Distl,"Mo,We 09:00-13:00, Mo,Tu 14:00-18:00, Th 13:00-18:00",,5982719992,13.5124842,52.5039053,DE,Friedrichsfelde,yes,,,,
Berlin,69,10437,Stargarder Straße,doctors,general,Die Hausärzte,"Mo-Fr 07:00-09:00, Mo-Th 14:00-15:00",https://www.die-hausaerzte.berlin/,5984057785,13.4186345,52.546524,DE,Prenzlauer Berg,,,,,
Berlin,56,10117,Dorotheenstraße,doctors,orthopaedics,Orthopädische Praxis Mitte,"Mo 08:00-13:00,14:00-17:00; Tu 10:00-13:00,14:00-18:00; We 08:00-13:00; Th 14:00-19:00; Fr 08:00-13:00",https://www.orthopaedische-praxis-mitte.de/,6022121801,13.3871576,52.5187914,DE,Mitte,,,,,
Berlin,1,12435,Elsenstraße,doctors,orthopaedics;osteopathy;acupuncture,Orthopädische Praxis Am Treptower Park,"Mo 09:30-14:00, 15:00-18:00; Tu, Th, Fr 09:00-13:00; We 09:00-14:00, 15:00-18:00 || ""nach Vereinbarung""",https://www.orthopädie-treptow.de/,6029312615,13.4597423,52.4940397,,Alt-Treptow,,"Fachärztin für Orthopädie/Unfallchirurgie, Akupunktur, Osteopathie, Schmerztherapie, Kinderorthopädie, Sonografie, Röntgen",,,
Berlin,,12435,Martin-Hoffmann-Straße,doctors,orthopaedics,Orthopädie Dr. med. Silvio Sen Gupta,"Mo 15:00-19:00; We 15:00-18:00; Tu,Th 09:00-13:00,14:00-18:00 || ""nach Vereinbarung""",https://orthopädie-treptow.de/,6029694385,13.4598751,52.4940415,,Alt-Treptow,,"Facharzt für Orthopädie, Unfallchirurgie, Chirotherapie, Sportmedizin, Schmerztherapie, Kinderorthopädie, Sonografie, Röntgen",,,
Berlin,1,12435,Elsenstraße,doctors,gynaecology,Praxis Holger Jank,"Mo,We,Fr 08:00-14:00; Tu,Th 12:00-18:00",,6029694387,13.4597215,52.4939905,,Alt-Treptow,,"Facharzt für Frauenheilkunde & Geburtenhilfe, Gynäkologische Onkologie",,,
Berlin,,12435,Martin-Hoffmann-Straße,doctors,dermatology,Dermatologie Dr. med. Sabine Lehmann,"Mo 09:00-13:00, 14:00-16:00; Tu 09:00-13:00; Th 09:00-13:00, 14:00-18:00; Fr 09:00-12:00 || ""nach Vereinbarung""",,6029694388,13.4598581,52.4939923,,Alt-Treptow,,Fachärztin für klassische & ästhetische Dermatologie,,,
Berlin,,12435,Martin-Hoffmann-Straße,doctors,rheumatology,Rheumatologie Dr. med. Christian Herzberg,"Mo 09:00-13:00,14:00-17:00; Tu 09:00-12:00; We 09:00-14:00; Th 09:00-13:30,14:30-17:00; Fr 09:00-12:00",,6029694389,13.4599919,52.493994,,Alt-Treptow,,Facharzt für Innere Medizin & Rheumatologie,,,
Berlin,1,12435,Elsenstraße,doctors,general,Allgemeinmedizin Max Bürck-Gemassmer,"Mo-Fr 09:00-12:00; Mo 15:00-18:00; Th 14:00-17:00 || ""nach Vereinbarung""",,6029694390,13.4598323,52.4939429,,Alt-Treptow,,"Facharzt für Allgemeinmedizin, Chirotherapie, Homöopathie, Naturheilverfahren",,,
Berlin,,12435,Martin-Hoffmann-Straße,doctors,general,Allgemeinmedizin Michaela Falter,"Mo-Fr 09:00-12:00, Tu 14:00-17:00, Th 14:00-17:00 || ""nach Vereinbarung""",,6029694391,13.4599399,52.4939443,,Alt-Treptow,,"Fachärztin für Allgemeinmedizin, Naturheilverfahren",,,
Berlin,,12435,Martin-Hoffmann-Straße,doctors,urology,"Urologie Dr. med. Burkhard Schulz, Dr. med Jacqueline Herholz","Mo-Th 07:00-13:00; Tu, Th 14:00-19:00; Fr 08:00-13:00 || ""nach Vereinbarung""",,6029694392,13.4600495,52.4939548,,Alt-Treptow,,,,,
Berlin,6C,10317,Hauptstraße,doctors,osteopathy,Spreekind,"""Termine nach vereinbarung""",https://osteopathie-spreekind.de/,6036691438,13.4794097,52.4992727,DE,Rummelsburg,yes,,,,
Berlin,4,10318,Rheinsteinstraße,doctors,gynaecology;obstetrics;acupuncture,Frauengesundheit Karlshorst,"Mo 13:00-20:30; Tu 08:00-13:00,15:00-20:30; We,Th 08:00-18:80; Fr 08:00-14:00",,6060793664,13.5268596,52.4827147,DE,Karlshorst,yes,,,,
,33,,Britzer Damm,doctors,general,Modjtaba Barghi,"Mo,Tu 07:30-13:00,15:00-18:00; We 07:30-16:00; Th,Fr 07:30-13:00",,6064951617,13.4356684,52.4599025,,,no,,,,
Berlin,,13357,Prinzenallee,doctors,gynaecology,"Dr. Khaled El-Sharafi, Dr. Zamzam Abushowaisha","Mo 09:00-13:00,15:00-18:00; Tu 09:00-16:00; We 09:00-13:00; Th 09:00-13:00,15:00-18:00; Fr 09:00-13:00",,6066463268,13.3822186,52.5536115,,Gesundbrunnen,,,,,
Berlin,,13357,Prinzenallee,doctors,neurology,Neurologisches Beratungszentrum,,,6066463272,13.3822743,52.5536421,,Gesundbrunnen,,,,,
Berlin,,13357,Prinzenallee,doctors,occupational,Ergotherapie,,,6066463273,13.3822521,52.5536955,,Gesundbrunnen,,,,,
Berlin,45,10405,Winsstraße,doctors,internal;general,Antje Rathert,"Mo 08:00-13:00,14:00-16:00; Tu,Th 13:00-18:00; We 08:00-12:00,13:00-15:00; Fr 08:00-13:00",https://praxis-rathert.de/,6088923863,13.4271361,52.5360875,,Prenzlauer Berg,,,,,
Berlin,131A,10369,Landsberger Allee,doctors,internal;gastroenterology,,"Mo 08:00-13:00,14:00-16:30, Tu-Th ""nach Vereinbarung"", Tu-Fr 08:00-13:00; PH off",https://www.gastroenterologie-horn.de/,6141319186,13.4619077,52.5300852,DE,Fennpfuhl,limited,,praxis@gastroenterologie-horn.de,,
Berlin,128,10318,Treskowallee,clinic,internal;gynaecology;general,Arztpraxen,,,6171061086,13.5242876,52.4788507,,,,,,,
Berlin,48 A,12209,Mariannenstraße,doctors,general;plastic_surgery,Praxis Peter D. Scharff,,https://www.magicbeauty.de/,6183459683,13.3347507,52.4216199,,,,,,,
Berlin,227,12099,Tempelhofer Damm,doctors,neurology,Neurologie im Tempelhofer Hafen Berlin,Mo 14:00-20:00; Tu-Th 10:00-18:00; Fr 10:00-15:00,https://www.nithb.de/,6184646710,13.386398,52.4556224,DE,Tempelhof,yes,,,,
Berlin,12,10589,Mierendorffplatz,doctors,general,Dr. med. Frank Fechteler,"Mo,Tu,Th,Fr 08:30-12:30, Mo,Tu,Th 15:30-18:30",,6191846885,13.3049719,52.5254773,DE,Charlottenburg,no,,,,
Berlin,32,10319,Volkradstraße,doctors,general,Dr. med. Caroline Heimpel,"Mo,We,Fr 09:00-13:30; Tu,Th 13:00-18:00; PH off",https://www.arztpraxisdr-med-carolineheimpel.de,6205640749,13.5071982,52.4995464,,,yes,,,,
Berlin,27,12105,Königstraße,doctors,internal;general,Arzt Dr. Horowski,"Mo-Fr 08:00-12:00, Mo,Tu,Th 15:30-18:00",,6210652024,13.3846612,52.446644,,,yes,Internist Diabetologe,internist_in_mariendorf@gmx.de,,
Berlin,32,10319,Volkradstraße,doctors,general; internal,MVZ Lichtenberg,"Mo 08:45-13:00,14:00-17:30; Tu 08:45-13:00,14:00-17:00; We 08:45-12:30,14:00-15:30; Th 08:45-13:00,14:00-17:00; Fr 08:45-13:00; Sa,Su,PH off",https://doktor.de/praxis/berlin/volkradstrasse/,6211132295,13.5070883,52.4993184,,,yes,,,,
Berlin,,10319,Balatonstraße,doctors,paediatrics,Deborah Thomas,"Mo 09:30-12:00,13:00-16:30; Tu 08:30-13:00; We 08:30-12:00,14:00-16:00; Th 08:30-13:30; Fr 08:30-12:30",,6221638936,13.509816,52.4978889,,Friedrichsfelde,yes,,,,
Berlin,,10319,Balatonstraße,doctors,gynaecology,Susanne Eipper,"Mo,Th 12:00-19:00; Tu,We 08:00-15:00; Fr,Sa ""nach Vereinbarung""; PH off",,6221638937,13.5097928,52.4978354,,Friedrichsfelde,yes,,,,
Berlin,84,12043,Karl-Marx-Straße,doctors,psychiatry;cardiology;sonography;angiology,Praxis Dres Ramdohr,Mo-Fr 09:00-18:00,https://praxis-dres-ramdohr.de/,6236691753,13.4350868,52.4807278,DE,Neukölln,yes,,,,
,2,10435,Kastanienallee,doctors,general;naturopathy,Dr. Buchal,"Mo 09:00-12:00,15:00-18:00; Tu 09:00-13:00; We 09:00-12:00; Th 16:00-19:00; Fr 09:00-12:00",https://www.drbuchal.de/,6241092685,13.4114095,52.5404905,,,,,praxis@drbuchal.de,,
Berlin,,13359,Drontheimer Straße,doctors,general,Vladimir Mezdrikov,"Mo-Fr 08:00-12:00, Mo,Th 15:00-16:00",,6241303275,13.3767047,52.5594758,,Gesundbrunnen,no,,,,
Berlin,,10551,Turmstraße,doctors,dermatology,Dr. med. W. Göpfert,,,6268326585,13.339727,52.5266702,,Moabit,limited,,,,
Berlin,1,12555,Joachimstraße,doctors,gynaecology;obstetrics,Frauenheilkunde und Geburtshilfe,"Mo 09:00-16:00, Tu 12:00-16:00, We ""Schwangerenberatung"", Th 12:00-18:00, Fr ""nach Vereinbarung"", Mo 08:30-09:00 open ""Privatsprechstunde"", Tu 16:00-18:30 open ""Privatsprechstunde"", We 08:30-09:30 open ""Privatsprechstunde""; PH off",https://wendenschlosspraxis.berlin/,6268927990,13.5700689,52.4528885,DE,Köpenick,,,teamwendenschloss@web.de,,
Berlin,16,12159,Lauterstraße,doctors,general,Gemeinschaftspraxis für Allgemeinmedizin,"Mo,We-Fr 09:00-12:00, Mo,Th 14:00-17:00, Tu 08:00-12:00",https://www.allgemeinmedizin-friedenau.de/,6272030286,13.3349373,52.472005,,,,,,,
Berlin,19,12161,Rheinstraße,doctors,general;internal,Yazan Kher Beck,,https://www.praxis-beck-berlin.de,6272039331,13.3320321,52.4688769,DE,Friedenau,,,,,
Berlin,1,13187,,doctors,orthopaedics,Orthopädie am Garbartyplatz,"Mo-We,Fr 08:00-13:00, Mo 14:30-18:30; Th 14:00-19:00",,6274203875,13.4106913,52.5672758,DE,Pankow,yes,,,,
Berlin,16,12159,Lauterstraße,doctors,gynaecology,Frauenheilkunde und Geburtsmedizin,"Mo,Tu,Th,Fr 09:00-13:00, Tu,Th 15:00-18:00",https://www.jo-fleischmann.de/,6276122496,13.3349367,52.4719532,,,,,,,
,292,,Neuköllner Straße,doctors,general,Praxisgemeinschaft Dr. Höfner und Dr. Kahl,"Mo 08:00-12:00,15:00-18:00; Tu 08:00-12:00; We 15:00-19:00; Th,Fr 08:00-12:00",http://www.kahl-hoefner.de/,6296199886,13.4865693,52.4228821,,,,Allgemeinmedizin,,,
Berlin,,13509,Tile-Brügge-Weg,doctors,general,Dr. Christine Haebler,,,6312334285,13.2901713,52.59143,,Tegel,,,,,
Berlin,172A,13088,Berliner Allee,doctors,otolaryngology,Dr. med. Regine Held,"Mo 08:00-14:00; Tu,Th 13:00-19:00; We,Fr 08:00-12:00",,6335930703,13.4676997,52.553362,,,yes,,dr.held@aerzte-berlin.de,,
Berlin,23,10777,Fuggerstraße,doctors,traditional_chinese_medicine;general,Praxis Ayşe-Bettina Linder & Dr. med. Susanne Bücker,,https://praxis-linder-buecker.de/,6339480725,13.3447605,52.4987783,,,,,,,
Berlin,111,10369,Weißenseer Weg,clinic,,CPC,,https://www.keh-berlin.de/de/city-point-centrum-fuer-psychische-gesundheit,6347320701,13.4787739,52.5270136,DE,,,City Point Centrum für psychische Gesundheit (CPC),,,
Berlin,204,10405,Prenzlauer Allee,doctors,otolaryngology,HNO Praxis Rayk Hennig,"Mo-Th 09:00-13:00,14:00-18:00; Fr 09:00-13:00",https://hno-prenzlauerberg.com,6350923618,13.4230444,52.5378736,,,,,info@hno-prenzlauerberg.com,,
Berlin,3,13465,Maximiliankorso,doctors,general;diabetology,Praxis Dr. Reim,,http://www.dr-reim.de,6353764628,13.2873276,52.633556,DE,Frohnau,,,g.reim@t-online.de,,
Berlin,15,10117,Leipziger Platz,doctors,orthopaedics,Eller & Kellermann,,https://www.eller-kellermann.de/,6360052671,13.3785152,52.5103951,DE,Mitte,,,,,
Berlin,11,12047,Bürknerstraße,doctors,general,Dr. Sibille Katzenstein,"Mo-Fr 08:30-13:00, Tu,Th 14:00-16:30, We 18:00-20:00",http://www.praxis-buerknerstr.de,6369924682,13.4234797,52.4932054,,,yes,,,,
Berlin,21,14195,Breitenbachplatz,doctors,ophthalmology,eyemed Berlin,"Mo-Th 08:30-13:00,14:00-18:00; Fr 08:30-13:00,14:00-16:00",https://www.eyemed-berlin.de/standort-breitenbachplatz/,6370899578,13.3074811,52.4659996,DE,Steglitz,,,,,
,40,,Imbuschweg,doctors,dermatology,Dr. Stavermann & Kollegen,"Mo, Tu 10:00-13:00, 15:00-18:00; Th 10:00-13:00, 15:00-19:00; Fr 10:00-14:00",https://www.haut-gropius.de/,6375908171,13.457071,52.4296279,,,yes,,info@haut-gropius.de,,
Berlin,,10439,Driesener Straße,doctors,paediatrics,Oliver Bartelt & Antje Haller,"Mo-Tu,Th 09:00-12:00,15:00-18:00; Fr 09:00-12:00; We 09:00-13:00",https://kinderarzt-bartelt.de,6403150188,13.4060914,52.5522894,,Prenzlauer Berg,no,,,,1 Stufe
Berlin,,12623,Hönower Straße,doctors,gynaecology,Gynäkologische Arztpraxis Dr. Günterberg,,http://dr-guenterberg.de/cms/,6407030742,13.6212142,52.5237311,,Mahlsdorf,,,,,
Berlin,,14163,Lindenthaler Allee,doctors,general;homeopathy,Dr. med. Annette Schuricht,"Mo, We 09:00-12:00; Tu 15:00-18:00; Fr 08:00-12:00",,6411477095,13.2307257,52.4354414,,Schlachtensee,,,,,
Berlin,,14163,Lindenthaler Allee,doctors,general;homeopathy,Stefanie Nadler,Mo 09:00-12:00; Tu 15:00-18:00; We 09:00-12:00; Fr 08:00-12:00,,6411477096,13.2307153,52.4354265,,Schlachtensee,,,,,
Berlin,70,10963,Stresemannstraße,doctors,orthopaedics,Kreuzberger Orthopaedicum,"Mo, Tu, Th 08:00-18:00; We 08:00-11:00 ""Arbeitsunfälle"", 11:00-19:30, 19:30-22:00 ""Sondersprechstunde""; Fr 08:00-14:00",http://kreuzberger-orthopaedicum.de/,6412183516,13.3844204,52.503399,,,,,,,
,42,,Rigaer Straße,doctors,general,Praxisgemeinschaft für die Allgemeinmedizin,,,6414761992,13.4674407,52.5158617,,,limited,,,,
,23,,Bahnhofstraße,doctors,allergology;dermatology;homeopathy,Hautarztpraxis Nußbaum und Grunow,"Mo-Fr 08:00-12:00, Mo,Tu,Th 15:00-18:00, Fr 14:00-16:00; PH off",http://www.hautarzt-nussbaum-grunow.de/,6419064839,13.400406,52.3869215,,,yes,,,,
Berlin,77-83,12619,Hellersdorfer Straße,doctors,radiology,Röntgenpraxis,"Mo,Tu 08:00-16:00, We,Fr 08:00-12:00, Th 08:00-17:00; PH off",https://www.berlin-roentgen.de/,6420767792,13.5872391,52.521135,,,,,anmeldung@berlin-roentgen.de,,
Berlin,60,12053,Rollbergstraße,doctors,radiology,Ihre Radiologen,"Mo-Fr 07:00-20:00; Sa 08:00-16:00 open ""nur MRT""",https://www.ihre-radiologen.de/,6424020077,13.4294717,52.478942,DE,Neukölln,,,,,
Berlin,9,12489,Rudower Chaussee,doctors,cardiology,Herzmedizin Berlin,"Mo, Tu, Th 09:00-14:00, We 08:00-13:00",,6433751322,13.5369713,52.4329822,DE,Adlershof,yes,,,,
Berlin,45,,Wilmersdorfer Straße,doctors,ophthalmology,,"Mo 09:00-13:00, 15:00-18:00; Tu 09:00-14:00; We 09:00-13:00; Th 14:00-18:00; Fr 08:00-12:00",,6441534576,13.3053783,52.5101551,,,yes,,,,
Berlin,62,10627,Wilmersdorfer Straße,clinic,general;gynaecology;urology,Ärztehaus,,,6441944584,13.3062719,52.507043,,,,,,,
Berlin,31,12205,Drakestraße,doctors,ophthalmology,Dr. Meike Schellenbeck,,,6453013638,13.2979514,52.4421976,,Lichterfelde,,,,,
Berlin,2a,12203,Mommsenstraße,doctors,pulmonology,Pneumologen Lichterfelde,"Mo-Fr 09:00-12:00; Mo, Tu, Th 15:30-18:00",http://www.pneumologen-berlin.de,6453013639,13.2994374,52.4419771,,,,,,,
Berlin,85,10247,Frankfurter Allee,doctors,general,Dr. med. Sophie Pabel,"Mo,We,Th 08:00-12:00, Mo,Th 14:00-18:00, Tu 08:00-14:00, Fr 08:00-11:00",https://praxis-pabel.de/,6454158382,13.4703868,52.5143565,DE,Friedrichshain,,,,,
,48/49,,Oppelner Straße,doctors,diabetology,Dr. med. Mahmoud Sultan,,https://www.diabetes-berlin.com/,6463834877,13.4418095,52.5003092,,,,,,,
Berlin,109,14163,Fischerhüttenstraße,doctors,gastroenterology,Dr. med. Wolfgang Spitz,Mo-Fr 07:00-15:00,https://www.praxis-spitz-kollegen.de,6464693749,13.2384408,52.4440052,DE,Zehlendorf,,,,,
Berlin,,13129,Alt-Blankenburg,doctors,general;internal,Dr. med. Mirjam Schumann,,https://www.arztpraxis-mirjam-schumann.de/,6467023816,13.4603373,52.5937254,,Blankenburg,,,,,
Berlin,,10315,Alt-Friedrichsfelde,doctors,gynaecology,Beate Wegner,"Mo 07:30-13:00; Tu,Th 13:00-18:00; We 07:30-12:00; Fr 07:30-10:00",,6479958681,13.5050645,52.5104884,,Friedrichsfelde,no,,,,
Berlin,169,10961,Urbanstraße,doctors,general;acupuncture;traditional_chinese_medicine,Dr. med Constantin Ammann,,http://www.praxis-dr-ammann.de/,6493301252,13.4055674,52.4937478,DE,Kreuzberg,,,,,
Berlin,,10317,Irenenstraße,doctors,orthopaedics,Zentrum für Orthopädie,"Mo,Tu,Th 08:00-12:00,13:00-18:00; We 08:00-12:00,13:00-16:00; Fr 08:00-12:00",,6502227362,13.500655,52.5093242,,Rummelsburg,yes,,,,
,3,,Bonhoefferweg,clinic,psychiatry,Psychiatrische Institutsambulanz,,,6513517778,13.3757999,52.5263283,,,,,,,
,73,12109,Mariendorfer Damm,doctors,general,Hausärzte Tempelhofer Team,"Mo-Tu 08:00-13:00,15:00-17:00; We,Fr 08:00-13:00; Th 08:00-13:00,15:00-18:00; Sa-Su off",https://tempelhoferteam.de/,6517704388,13.3860138,52.4461393,DE,Mariendorf,limited,,,,
Berlin,50,12167,Albrechtstraße,doctors,dermatology,Dr. Cuerda Galindo,Mo-Th 08:30-18:00; Fr 08:00-13:00,,6547341651,13.3394413,52.4482422,DE,Steglitz,,,,,
Berlin,64,10435,Danziger Straße,doctors,sports;orthopaedics,Oleg Surminski,"Mo 08:00-12:00; Tu 14:00-18:00; We 08:00-12:00,14:00+; Th 14:00-18:00; Fr 08:00-12:00",https://www.orthopaedie-prenzlauerberg.de/sportmedizin,6557332756,13.4223188,52.5392285,,,,,,,
Berlin,52,12049,Hermannstraße,doctors,general,Praxis Neukölln,"Mo-Tu,Th 08:30-12:00,15:30-18:00; Fr 08:30-13:00; We 09:00-12:00 open ""nur Termine""; Sa open ""nach Vereinbarung""",http://praxis-neukoelln.berlin/,6587572389,13.4258398,52.4777122,DE,Neukölln,no,,,,
Berlin,18,10707,Pariser Straße,doctors,internal,Praxis Marcel Berger,,https://www.praxis-marcelberger.de/,6590240055,13.3194201,52.4981917,DE,Wilmersdorf,no,,,,
Berlin,,13353,Müllerstraße,doctors,otolaryngology,"Jonas Harder, Vasela Loch","Mo-Fr 08:30-12:00; Mo,Tu,Th 14:30-18:00",http://www.hno-wedding.de,6603762791,13.3532948,52.5493212,,Wedding,yes,,,,
Berlin,,13353,Müllerstraße,doctors,dermatology;allergology,Dr. med. Christoph Dickert,"Mo,Tu,Th 09:00-12:00,15:00-18:00; Fr 09:00-12:00",,6603762792,13.3533311,52.549344,,Wedding,yes,,,,
Berlin,,13353,Brüsseler Straße,doctors,cardiology,Henrik Thomsen,"Mo 08:00-16:00; Tu,Th 09:00-18:00; We 08:00-14:00; Fr 08:00-13:30",,6603762793,13.3533382,52.5493163,,Wedding,yes,,,,
Berlin,,13353,Brüsseler Straße,doctors,paediatrics,"Dr.med. Jürgen Cremer, Dr.med. Ingo Scheinhütte","Mo,Tu,Th 09:00-13:00,15:00-18:00; We 09:00-11:00; Fr 09:00-12:00",,6603762795,13.3534617,52.549169,,Wedding,no,,,,
Berlin,,13353,Brüsseler Straße,doctors,gynaecology,Christine Raskovic,"Mo,Tu,Th,Fr 08:30-13:00, Mo,Tu 14:00-16:00, Fr 16:00-17:00 ""Privatsprechstunde""; Fr[4],PH,Sa,Su off",,6603762797,13.3533691,52.5492959,,Wedding,yes,,,,
Berlin,,13353,Brüsseler Straße,doctors,internal,Dr.-Med. Caroline Neubert,"Mo,Tu,Th,Fr 08:30-13:00,14:00-17:00",,6603762798,13.3534106,52.5493085,,Wedding,yes,,,,
Berlin,,13353,Müllerstraße,doctors,cardiology;internal,"Dr. med. Uwe Schulze, Renate Brodowsky, Dr. Anja Jenner","Mo,Tu,Th 08:00-18:00; We,Fr 08:00-14:00",,6603762800,13.3534187,52.5493464,,Wedding,yes,,,,
Berlin,123,12161,Bundesallee,doctors,general;internal;acupuncture,Eberhard Reichenstein,"Mo 08:00-15:00; Tu 08:00-13:00,14:00-18:00; We,Fr 08:00-13:00; Th 08:00-13:00,15:00-19:00",https://dr-reichenstein.de,6631517041,13.3286551,52.4695588,,,limited,,info@dr-reichenstein.de,,
Berlin,70,10719,Fasanenstraße,doctors,otolaryngology;surgery,Dr. Woht,Mo-Fr 09:00-18:00,https://www.wohlt.de,6639360911,13.3274614,52.50132,DE,Charlottenburg,,,,,
Berlin,105,12043,Donaustraße,doctors,addiction_medicine,Praxis Dr. Micus,"Mo,Th 09:00-14:00, Mo 15:00-19:00, Tu,Th 15:00-18:00, Fr 09:00-13:00",https://doctormicus.de/,6647912869,13.4363454,52.4821756,DE,Neukölln,yes,,,,
