addr:city,addr:housenumber,addr:postcode,addr:street,amenity,healthcare,healthcare:speciality,name,opening_hours,operator,website,osm_id,osm_type,longitude,latitude,addr:country,addr:suburb,check_date:opening_hours,contact:phone,contact:website,level,wheelchair,description,short_name,email,fax,health_facility:type,health_specialty:family_medicine,health_specialty:internal_medicine,medical_system:western,phone,toilets:wheelchair,check_date,contact:email,contact:fax,opening_hours:url,image,outdoor_seating,dispensing,office,comment,wheelchair:description,health_specialty:obstetrics,health_specialty:reproductive_medicine,source,healthcare:alternative,operator:type,internet_access,toilets,not:brand:wikidata,health_specialty:ophthalmology,min_age,operator:start_date,health_specialty:gynaecology,emergency,health_specialty:orthopaedics,opening_hours:signed,name:en,health_specialty:dermatology,health_specialty:surgery,alt_name,note,health_specialty:venereology,addr:housename,description:de,health_specialty:paediatrics,home_visit,fixme,addr:inclusion,blind:description:de,deaf:description:de,health_specialty:psychosomatic_medicine,health_specialty:psychotherapy,health_specialty:traditional_chinese_medicine,addr:place,payment:cash,payment:credit_cards,payment:debit_cards,contact:facebook,name:ru,opening_hours:reception,opening_hours:dr_weinhold,operator:wikidata,health_specialty:emergency_medicine,health_specialty:sports_medicine,payment:mastercard,payment:visa,layer,opening_hours:note,note:de,phone_1,health_specialty:diagnostic_radiology,health_specialty:dentistry,health_specialty:maxillofacial_surgery,access,name:de,contact:mobile,doctor,instagram,opening_hours:note:de,health_specialty:allergology,health_specialty:pulmonology,disease:hiv,disease:stds,start_date,blind:description,operator:wikipedia,health_specialty:gastroenterology,internet_access:fee,internet_access:ssid,addr:floor,elevator,language:en,language:es,language:fr,language:tr,wheelchair:description:de,air_conditioning,health_service:prevention,health_service:test,lgbtq:trans,health_specialty:cardiology,healthcare:speciality:de,health_specialty:paediatric_gastroenterology,beauty,opening_hours:covid19,name:ja,branch,name:signed,old_name,mobile,payment:american_express,payment:coins,payment:maestro,payment:notes,payment:telephone_cards,capacity,day_surgery,health_specialty:pain_medicine,health_specialty:andrology,health_specialty:urology,health_specialty:optometry,opening_hours:office,survey:date,counselling_type:nutrition,health_service:counselling,health_specialty:acupuncture,health_specialty:homoeopathy,health_specialty:mind_body_intervention,health_specialty:naturopathy,health_specialty:osteopathy,health_specialty:phythotherapy,insurance:health,health_specialty:adult_psychiatry,health_specialty:neurology,reservation,noname,payment:privat,contact:instagram,health_specialty:neonatology,health_specialty:ear_nose_throat,social_facility:for,wheelchair:description:en,url,language:de,language:ku,language:ru,language:ar,language:th,fixme:type,description:en,health_service:examination,smoking,building,building:levels,neighborhood,roof:shape,height,roof:levels,roof:colour,social_facility,wikidata,wikimedia_commons,deaf:description,official_name,brand,brand:wikidata,wikipedia,roof:height,heritage,heritage:operator,lda:criteria,ref:lda,heritage:website,building:colour,ele,health_specialty:anesthesiology,health_specialty:hand_surgery,health_specialty:trauma_surgery,not:operator:wikidata,work_accident,building:material,type,building:parts,contact:city,contact:country,contact:housenumber,contact:postcode,contact:street,contact:suburb
Berlin,108,13187,Wollankstraße,doctors,psychotherapist,behavior,Dipl.-Psychologe/Psychotherapeut Wolfgang Gründler-Stang,"Tu,We 12:00-13:15; Th 07:30-08:20",,,4831523440,node,13.3952898,52.5653478,,,2023-07-04,,,,,,,,,,,,,+49 30 6691352,,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,110,13187,Wollankstraße,doctors,doctor,allergology;dermatovenereology,Dr. med. Erika Zahn,"Mo, Th 08:00-12:00, 15:00-19:00; Tu-We, Fr 08:00-12:00",,,4831523441,node,13.395672,52.5656052,,,,,,,,,,,,,,,,+49 30 4856911,,2023-07-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,11,13187,Wollankstraße,doctors,doctor,gynaecology,Sabrina Stempin & Hossai Willis,"Mo,Tu,Th 08:00-13:00,14:00-19:00; We,Fr 08:00-13:00",,https://praxisflora.de/,4831523442,node,13.3967378,52.5669307,,Pankow,,,,,no,,,,,,,,,+49 30 85737000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,33,13187,Breite Straße,clinic,clinic,general;cardiology;gastroenterology;internal,MVZ Pankow Innere Medizin,"Mo-Fr 08:00-12:00, Mo-Th 15:00-18:00",,https://www.mvz-innere-medizin.de/,4834609482,node,13.4062108,52.569687,,Pankow,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,127,10115,Linienstraße,doctors,doctor,infectious_diseases,Schwerpunktpraxis Mitte,,,https://schwerpunktpraxis-berlin-mitte.de,4839123423,node,13.3896088,52.5267368,,,,,,,,,,praxis@spp-mitte.de,,,,,,+49 30 2825052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,72,10967,Kottbusser Damm,doctors,doctor,general;addiction;naturopathy,Ärzte am Hermannplatz,"Mo-Fr 09:00-12:00,16:00-18:00; Sa 09:00-12:00; Su 11:00-12:00",Hans-Ulrich Hahn;Gerd Michels;Malte Kiessler;Manuela Tallafuss;Karl Jaehn,,4839187521,node,13.4243846,52.4897905,DE,Neukölln,,+49 30 69409240,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,85,12347,Wederstraße,doctors,doctor,general;endocrinology,Nasila Nouniaz-Wirbelauer,,,https://www.diab-doc.de/,4839187522,node,13.4359018,52.4620635,,,,,,,,,,info@diab-doc.de,,,,,,+49 30 62730401,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,113A,10117,Friedrichstraße,doctors,doctor,dermatology,Hautarztpraxis Dr. Hasert,,,https://hasert-haut.de/,4842527022,node,13.3877072,52.5260802,,,,,,,,,,info@hasert-haut.de,,,,,,+49 30 2817230,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Hautarztpraxis Dr. Hasert,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,10-12,12107,Körtingstraße,doctors,doctor,orthopaedics,Orthopädiezentrum Körtingstrasse,"Mo 08:00-19:00, Tu-We 08:00-18:00, Th 08:00-19:00, Fr 08:00-18:00",,https://www.orthozentrum-koertingstrasse.de/,4845302927,node,13.3866983,52.4340255,,,,,,,yes,,,,,,,,,+49 30 7062040,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,14,,Finnländische Straße,doctors,doctor,infectious_diseases,Zentrum für Infektiologie Finnländische Straße,,,https://zfi-berlin.de/praxis-berlin/,4847568234,node,13.401196,52.5534565,,,,,,,limited,,,praxis@zfi-berlin.de,,,,,,+49 30 2332120,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,general,Dr. med. Cornelia Janke,"Mo,We 08:00-14:00; Tu 13:00-18:00; Th-Fr 08:00-12:00",,https://www.jankemed.de/,4890379783,node,13.5276471,52.4247869,,,,,,,,,,arztpraxis@jankemed.de,,,,,,+49 30 6736028,,2023-07-24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,26,,Ehrlichstraße,doctors,doctor,,Arztpraxis HI26,,Dr. med. Hanns Iblher,https://hi26.de/,4902790920,node,13.5205896,52.4805055,,,,,,,,Past: Familienpraxis,,mail@hi26.de,,office,main,yes,yes,+49 30 5098433,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://www.instagram.com/hi26.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,internal;general,"Hausarzt Dr. med Beata Bylinski, Marek Bylinski","Mo 09:00-12:00, 15:00-18:00; Tu, Th 09:00-16:00; We 09:00-12:00; Fr 09:00-11:00",,,4918199243,node,13.372045,52.5608192,,,,,,,,,,,,,,,,+49 30 4919195,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Fr Termine nach Vereinbarung,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,26,12555,Alte Kaulsdorfer Straße,doctors,doctor,pulmonology,Lungenpraxis Köpenick,"Mo,Tu,Th,Fr 07:00-12:00, Mo 14:00-18:00, Th 13:00-15:00; PH off || ""nach Verinbarung""",Dr. Andrea Franz,,4937558372,node,13.5779747,52.460004,DE,Köpenick,,+49 30 6571455,https://www.lungenpraxis-berlin-koepenick.de,,no,,,,,office,,yes,yes,,,2025-03-18,dr.franz@lungenpraxis-berlin-koepenick.de,+49 30 6572937,,,,,physician,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,additional,main,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,1-2,10827,Richard-von-Weizsäcker-Platz,doctors,doctor,general;internal;gynaecology;paediatrics;surgery;allergology,Gemeinschaftspraxis Kaiser-Wilhelm-Passage,,,https://www.gemeinschaftspraxis-kwp.de/,4944997007,node,13.3568792,52.4859662,DE,Schöneberg,,,,2,yes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,dermatology,Dermatologie des Westens,,,https://dermatologiedeswestens.com/,4949728991,node,13.3101055,52.5006883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,36,12049,Schillerpromenade,doctors,doctor,general,Praxis für Allgemeinmedizin,"Mo 08:00-11:00,14:00-17:00; Tu 09:00-12:00, 15:00-18:00; We 09:00-12:00; Th 10:00-12:00, 15:00-19:00; Fr 09:00-13:00",,https://hausarzt-holzer.de/,4978163423,node,13.4229869,52.4766051,,,,,,,yes,,,,,,,,,+49306874836,no,,,,,,,,,,Barrierefreie Hausarztpraxis im Schillerkiez,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,internal,,,,,4990230184,node,13.4967198,52.4145297,,,,+49 30 669901110,https://www.mvz-berlin-rudow.de/,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,orthopaedics,,,,,4990230198,node,13.4967758,52.4146043,,,,+49 30 669901110,https://www.mvz-berlin-rudow.de/,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,general,,,,,4990230199,node,13.4967458,52.4145688,,,,+49 30 669901110,https://www.mvz-berlin-rudow.de/,,designated,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,internal,MVZ Innere Medizin,"Mo,Tu,Th 07:30-14:00,15:00-18:00; We 08:00-16:00; Fr 07:30-14:00","Martin Messerschmidt, Dr. Markus Berthold, Dr. Klaus Laskos, Bettina Geiseler-Treisch, Dr. Birgit Gerst, Nora Peckenschneider",,4990230205,node,13.4945016,52.4151175,,,,+49 30 66909403,https://www.mvz-innere-medizin-rudow.de/,,yes,,,,,,,,,,,,praxis@internisten-rudow.de,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,34,12357,Alt-Rudow,doctors,doctor,otolaryngology,HNO in Rudow,"Mo-Th 09:00-12:00,14:00-18:00; Fr 09:00-13:00",,,4990230211,node,13.492696,52.4195313,DE,Rudow,,+49 30 392021-44,http://www.hno-in-rudow.de/,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,orthopaedics,Orthopädie Berlin,,,https://orthopaedie-in-berlin.com/,5022332883,node,13.3200726,52.5014302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,3,13597,Galenstraße,clinic,clinic,,MVZ am Bahnhof Spandau,"Mo,Tu,Th 08:00-12:00,15:00-18:00; We,Fr 08:00-12:00",,https://www.pg-spandau.de/index.html,5030326571,node,13.1952319,52.5358521,DE,Spandau,,,,,limited,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,cardiology,Dr. med. Jochen Glass,,,,5030353911,node,13.1952184,52.5358236,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,im MVZ am Bahnhof Spandau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,internal,Katja Jannicke,,,,5030382721,node,13.1951326,52.5358325,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,im MVZ am Bahnhof Spandau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,endocrinology,Dr. med. Wieland Zittwitz,,,,5030382722,node,13.1951809,52.5358154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,im MVZ am Bahnhof Spandau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,endocrinology,Uta Dorothea Stephan,,,,5030382724,node,13.1951809,52.5358456,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,im MVZ am Bahnhof Spandau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,cardiology,Dr. med. Katja Przytarski,,,,5030382725,node,13.1952077,52.5357991,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,im MVZ am Bahnhof Spandau,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,113,12587,Bölschestraße,clinic,clinic,,Ärzte Zentrum am Markt,,,,5037228530,node,13.6238856,52.450855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,18,10715,Badensche Straße,clinic,clinic,,B18 Gesundheitszentrum,,B18 Gesundheitszentrum Wilmersdorf,,5049915761,node,13.3324816,52.4862047,DE,Wilmersdorf,,,http://www.b18-gesundheitszentrum.de/,,yes,,,,,,,,,,,2025-09-20,,,,,,,,,,,,,,private,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,100,10243,Revaler Straße,doctors,doctor,orthopaedics,Bartholomäus Gabrys,,,https://www.orthomed.berlin/,5050656121,node,13.4501795,52.5080574,,,2025-09-09,,,,yes,,,,,,,,,+49 30 700758900,yes,,,,,,,,,,,,,,,,,,,,,,,,,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,clinic,clinic,plastic_surgery,Privatklinik Schlossstraße - Fachklinik für Brustvergrößerung und Brustformung,,,https://www.privatklinik-schlossstrasse.de/,5056974011,node,13.3197406,52.4565402,,,,,,6,,,,info@pk-schloss.de,+49 30 74770849,,,,,+49 30 74770840,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,40,12165,Schloßstraße,doctors,doctor,neurology,Praxis für Neurologie Dr. med. Schlote & Hr. Dr. Nohr,"Mo-Fr 09:00-12:00, Mo,Tu,Th 15:00-17:00",,https://neuropraxis-steglitz.de/,5056974012,node,13.3197023,52.4565717,,,2025-08-24,,,5,,,,,+49 30 7917123,,,,,+49 30 7917013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,gynaecology,"Praxis für Gynäkologie, Geburtshilfe & stationäre OP´s Dr. Peter Lichtenberg","Mo-Fr 08:00-12:00, Mo,Tu,Th 15:00-18:00, Sa 10:00-12:00",,,5056974013,node,13.3195774,52.4565896,,,,,,5,,,,peter.lichtenberg@web.de,+49 30 8339260,,,,,+49 30 8337069,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,40,12165,Schloßstraße,doctors,doctor,urology,Praxis für Urologie Dr. Juhnke & Hr. Möhler,"Mo-Th 08:00-18:00; We,Fr 08:00-13:00; PH off",,https://www.urologiesteglitz.de/,5056974014,node,13.3195695,52.4566342,,,,,,4,yes,,,info@urologiesteglitz.de,+49 30 7963167,,,,,+49 30 7955031,no,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,paediatrics,Praxis für Kinderheilkunde Dr. Brand & Dr. Weiten,"Mo-Th 09:00-12:00,15:00-18:00; We,Fr 09:00-13:00 || ""und nach Vereinbarung""; PH off",,https://www.schlosspraxis.de/,5056974015,node,13.3194581,52.4566259,,,,,,4,,,,info@schlosspraxis.de,+49 30 7962866,,,,,+49 30 7961511,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,doctors,doctor,ophthalmology,Praxis für Augenheilkunde Dr. Sabine Jaeck,"Mo,Tu,Th 07:30-12:00,15:30-18:00; Fr 07:30-12:00",,,5056974016,node,13.3194097,52.4566486,,,,,,3,yes,,,dr.s.jaeck@t-online.de,+49 30 797484,,,,,+49 30 7917082,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Berlin,40,12165,Schloßstraße,doctors,doctor,otolaryngology,HNO-Praxis Dr. med. Lukas Schnitzler & Kollegen,"Mo,Tu,Th 09:00-12:00,15:00-18:00; We,Fr 09:00-12:00",,http://www.berlin-hno.de/,5056974017,node,13.319332,52.4566705,,,2025-08-24,,,3,,,,info@berliner-hno.de,,,,,,+49 30 76679123,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
